DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMP
12,2,2020,0,2,51,16.68
12,2,2020,0,2,52,18.33
12,2,2020,0,2,53,17.63
12,2,2020,0,2,54,16.98
12,2,2020,0,2,55,16.98
12,2,2020,0,2,56,17.65
12,2,2020,0,2,57,16.41
12,2,2020,0,2,58,18.78
12,2,2020,0,2,59,17.60
12,2,2020,0,3,0,16.18
12,2,2020,0,3,1,17.83
12,2,2020,0,3,2,17.33
12,2,2020,0,3,3,18.28
12,2,2020,0,3,4,16.73
12,2,2020,0,3,5,16.98
12,2,2020,0,3,6,16.18
12,2,2020,0,3,7,17.68
12,2,2020,0,3,8,17.60
12,2,2020,0,3,9,19.08
12,2,2020,0,3,10,18.25
12,2,2020,0,3,11,18.25
12,2,2020,0,3,12,18.10
12,2,2020,0,3,13,17.88
12,2,2020,0,3,14,16.58
12,2,2020,0,3,15,18.18
12,2,2020,0,3,16,18.38
12,2,2020,0,3,17,18.40
12,2,2020,0,3,18,18.53
12,2,2020,0,3,19,18.98
12,2,2020,0,3,20,17.20
12,2,2020,0,3,21,17.38
12,2,2020,0,3,22,18.63
12,2,2020,0,3,23,17.20
12,2,2020,0,3,24,16.73
12,2,2020,0,3,25,17.20
12,2,2020,0,3,26,18.80
12,2,2020,0,3,27,18.00
12,2,2020,0,3,28,17.93
12,2,2020,0,3,29,18.00
12,2,2020,0,3,30,17.08
12,2,2020,0,3,31,18.03
12,2,2020,0,3,32,18.33
12,2,2020,0,3,33,19.43
12,2,2020,0,3,34,18.25
12,2,2020,0,3,35,18.38
12,2,2020,0,3,36,16.73
12,2,2020,0,3,37,18.18
12,2,2020,0,3,38,17.75
12,2,2020,0,3,39,17.93
12,2,2020,0,3,40,17.68
12,2,2020,0,3,41,17.30
12,2,2020,0,3,42,16.88
12,2,2020,0,3,43,16.88
12,2,2020,0,3,44,17.08
12,2,2020,0,3,45,18.30
12,2,2020,0,3,46,18.93
12,2,2020,0,3,47,18.38
12,2,2020,0,3,48,16.81
12,2,2020,0,3,49,17.78
12,2,2020,0,3,50,17.18
12,2,2020,0,3,51,17.08
12,2,2020,0,3,52,17.13
12,2,2020,0,3,53,16.88
12,2,2020,0,3,54,17.20
12,2,2020,0,3,55,18.55
12,2,2020,0,3,56,18.35
12,2,2020,0,3,57,17.60
12,2,2020,0,3,58,17.88
12,2,2020,0,3,59,17.45
12,2,2020,0,4,0,18.15
12,2,2020,0,4,1,17.28
12,2,2020,0,4,2,17.10
12,2,2020,0,4,3,17.73
12,2,2020,0,4,4,18.18
12,2,2020,0,4,5,18.40
12,2,2020,0,4,6,17.65
12,2,2020,0,4,7,19.05
12,2,2020,0,4,8,18.30
12,2,2020,0,4,9,16.83
12,2,2020,0,4,10,17.20
12,2,2020,0,4,11,18.13
12,2,2020,0,4,12,17.95
12,2,2020,0,4,13,18.85
12,2,2020,0,4,14,18.55
12,2,2020,0,4,15,17.20
12,2,2020,0,4,16,17.58
12,2,2020,0,4,17,17.98
12,2,2020,0,4,18,19.08
12,2,2020,0,4,19,16.98
12,2,2020,0,4,20,18.58
12,2,2020,0,4,21,17.95
12,2,2020,0,4,22,16.83
12,2,2020,0,4,23,18.00
12,2,2020,0,4,24,18.50
12,2,2020,0,4,25,18.63
12,2,2020,0,4,26,18.25
12,2,2020,0,4,27,17.25
12,2,2020,0,4,28,18.80
12,2,2020,0,4,29,16.98
12,2,2020,0,4,30,17.88
12,2,2020,0,4,31,18.95
12,2,2020,0,4,32,17.20
12,2,2020,0,4,33,18.00
12,2,2020,0,4,34,17.53
12,2,2020,0,4,35,19.05
12,2,2020,0,4,36,19.75
12,2,2020,0,4,37,17.68
12,2,2020,0,4,38,19.48
12,2,2020,0,4,39,17.28
12,2,2020,0,4,40,16.66
12,2,2020,0,4,41,17.58
12,2,2020,0,4,42,16.13
12,2,2020,0,4,43,19.35
12,2,2020,0,4,44,17.38
12,2,2020,0,4,45,18.00
12,2,2020,0,4,46,18.13
12,2,2020,0,4,47,18.80
12,2,2020,0,4,48,18.15
12,2,2020,0,4,49,18.23
12,2,2020,0,4,50,18.23
12,2,2020,0,4,51,19.60
12,2,2020,0,4,52,18.83
12,2,2020,0,4,53,18.35
12,2,2020,0,4,54,17.70
12,2,2020,0,4,55,18.73
12,2,2020,0,4,56,18.55
12,2,2020,0,4,57,18.53
12,2,2020,0,4,58,17.03
12,2,2020,0,4,59,17.43
12,2,2020,0,5,0,17.60
12,2,2020,0,5,1,17.58
12,2,2020,0,5,2,18.53
12,2,2020,0,5,3,18.78
12,2,2020,0,5,4,17.63
12,2,2020,0,5,5,17.20
12,2,2020,0,5,6,18.30
12,2,2020,0,5,7,17.43
12,2,2020,0,5,8,18.78
12,2,2020,0,5,9,17.78
12,2,2020,0,5,10,18.75
12,2,2020,0,5,11,17.78
12,2,2020,0,5,12,17.25
12,2,2020,0,5,13,17.95
12,2,2020,0,5,14,17.78
12,2,2020,0,5,15,16.68
12,2,2020,0,5,16,18.55
12,2,2020,0,5,17,18.08
12,2,2020,0,5,18,17.28
12,2,2020,0,5,19,18.38
12,2,2020,0,5,20,18.10
12,2,2020,0,5,21,16.53
12,2,2020,0,5,22,17.20
12,2,2020,0,5,23,16.53
12,2,2020,0,5,24,18.15
12,2,2020,0,5,25,16.63
12,2,2020,0,5,26,18.28
12,2,2020,0,5,27,18.33
12,2,2020,0,5,28,17.20
12,2,2020,0,5,29,18.50
12,2,2020,0,5,30,17.93
12,2,2020,0,5,31,17.88
12,2,2020,0,5,32,18.20
12,2,2020,0,5,33,16.81
12,2,2020,0,5,34,17.08
12,2,2020,0,5,35,18.25
12,2,2020,0,5,36,17.53
12,2,2020,0,5,37,16.83
12,2,2020,0,5,38,17.30
12,2,2020,0,5,39,17.06
12,2,2020,0,5,40,18.35
12,2,2020,0,5,41,19.28
12,2,2020,0,5,42,18.78
12,2,2020,0,5,43,18.00
12,2,2020,0,5,44,18.80
12,2,2020,0,5,45,18.70
12,2,2020,0,5,46,18.95
12,2,2020,0,5,47,16.96
12,2,2020,0,5,48,19.18
12,2,2020,0,5,49,17.83
12,2,2020,0,5,50,18.33
12,2,2020,0,5,51,18.75
12,2,2020,0,5,52,17.88
12,2,2020,0,5,53,17.35
12,2,2020,0,5,54,17.63
12,2,2020,0,5,55,18.18
12,2,2020,0,5,56,16.68
12,2,2020,0,5,57,17.20
12,2,2020,0,5,58,18.50
12,2,2020,0,5,59,18.20
12,2,2020,0,6,0,17.65
12,2,2020,0,6,1,19.03
12,2,2020,0,6,2,17.60
12,2,2020,0,6,3,18.00
12,2,2020,0,6,4,16.81
12,2,2020,0,6,5,17.20
12,2,2020,0,6,6,17.83
12,2,2020,0,6,7,18.73
12,2,2020,0,6,8,18.83
12,2,2020,0,6,9,17.28
12,2,2020,0,6,10,18.65
12,2,2020,0,6,11,17.68
12,2,2020,0,6,12,18.13
12,2,2020,0,6,13,19.63
12,2,2020,0,6,14,17.60
12,2,2020,0,6,15,18.65
12,2,2020,0,6,16,17.43
12,2,2020,0,6,17,17.08
12,2,2020,0,6,18,17.23
12,2,2020,0,6,19,17.45
12,2,2020,0,6,20,17.55
12,2,2020,0,6,21,16.86
12,2,2020,0,6,22,17.20
12,2,2020,0,6,23,18.00
12,2,2020,0,6,24,17.18
12,2,2020,0,6,25,18.05
12,2,2020,0,6,26,17.20
12,2,2020,0,6,27,18.38
12,2,2020,0,6,28,18.08
12,2,2020,0,6,29,17.28
12,2,2020,0,6,30,17.48
12,2,2020,0,6,31,17.48
12,2,2020,0,6,32,19.55
12,2,2020,0,6,33,17.93
12,2,2020,0,6,34,18.45
12,2,2020,0,6,35,17.75
12,2,2020,0,6,36,16.81
12,2,2020,0,6,37,17.18
12,2,2020,0,6,38,19.00
12,2,2020,0,6,39,18.50
12,2,2020,0,6,40,18.68
12,2,2020,0,6,41,18.73
12,2,2020,0,6,42,16.93
12,2,2020,0,6,43,17.60
12,2,2020,0,6,44,18.45
12,2,2020,0,6,45,17.78
12,2,2020,0,6,46,18.08
12,2,2020,0,6,47,18.60
12,2,2020,0,6,48,17.28
12,2,2020,0,6,49,18.30
12,2,2020,0,6,50,17.55
12,2,2020,0,6,51,18.80
12,2,2020,0,6,52,18.58
12,2,2020,0,6,53,18.95
12,2,2020,0,6,54,19.90
12,2,2020,0,6,55,18.80
12,2,2020,0,6,56,17.58
12,2,2020,0,6,57,18.85
12,2,2020,0,6,58,18.00
12,2,2020,0,6,59,17.08
12,2,2020,0,7,0,16.83
12,2,2020,0,7,1,18.08
12,2,2020,0,7,2,18.35
12,2,2020,0,7,3,17.20
12,2,2020,0,7,4,17.28
12,2,2020,0,7,5,17.63
12,2,2020,0,7,6,17.83
12,2,2020,0,7,7,19.08
12,2,2020,0,7,8,18.30
12,2,2020,0,7,9,18.75
12,2,2020,0,7,10,17.83
12,2,2020,0,7,11,17.38
12,2,2020,0,7,12,19.43
12,2,2020,0,7,13,17.60
12,2,2020,0,7,14,17.95
12,2,2020,0,7,15,19.55
12,2,2020,0,7,16,18.25
12,2,2020,0,7,17,18.43
12,2,2020,0,7,18,17.20
12,2,2020,0,7,19,18.48
12,2,2020,0,7,20,18.45
12,2,2020,0,7,21,18.73
12,2,2020,0,7,22,18.28
12,2,2020,0,7,23,19.15
12,2,2020,0,7,24,18.38
12,2,2020,0,7,25,18.40
12,2,2020,0,7,26,18.45
12,2,2020,0,7,27,18.08
12,2,2020,0,7,28,18.60
12,2,2020,0,7,29,16.41
12,2,2020,0,7,30,18.65
12,2,2020,0,7,31,17.78
12,2,2020,0,7,32,17.53
12,2,2020,0,7,33,16.66
12,2,2020,0,7,34,16.83
12,2,2020,0,7,35,18.00
12,2,2020,0,7,36,18.35
12,2,2020,0,7,37,18.15
12,2,2020,0,7,38,19.10
12,2,2020,0,7,39,17.58
12,2,2020,0,7,40,17.65
12,2,2020,0,7,41,17.55
12,2,2020,0,7,42,18.00
12,2,2020,0,7,43,18.15
12,2,2020,0,7,44,18.00
12,2,2020,0,7,45,18.50
12,2,2020,0,7,46,17.63
12,2,2020,0,7,47,17.95
12,2,2020,0,7,48,17.88
12,2,2020,0,7,49,17.18
12,2,2020,0,7,50,17.48
12,2,2020,0,7,51,19.05
12,2,2020,0,7,52,17.75
12,2,2020,0,7,53,18.38
12,2,2020,0,7,54,18.18
12,2,2020,0,7,55,17.50
12,2,2020,0,7,56,19.25
12,2,2020,0,7,57,18.95
12,2,2020,0,7,58,17.20
12,2,2020,0,7,59,18.00
12,2,2020,0,8,0,18.05
12,2,2020,0,8,1,18.13
12,2,2020,0,8,2,16.93
12,2,2020,0,8,3,17.28
12,2,2020,0,8,4,17.48
12,2,2020,0,8,5,18.45
12,2,2020,0,8,6,18.90
12,2,2020,0,8,7,17.68
12,2,2020,0,8,8,17.25
12,2,2020,0,8,9,19.05
12,2,2020,0,8,10,18.90
12,2,2020,0,8,11,16.88
12,2,2020,0,8,12,17.53
12,2,2020,0,8,13,18.75
12,2,2020,0,8,14,18.00
12,2,2020,0,8,15,17.13
12,2,2020,0,8,16,16.81
12,2,2020,0,8,17,16.68
12,2,2020,0,8,18,17.03
12,2,2020,0,8,19,18.00
12,2,2020,0,8,20,16.73
12,2,2020,0,8,21,17.93
12,2,2020,0,8,22,17.93
12,2,2020,0,8,23,17.50
12,2,2020,0,8,24,16.58
12,2,2020,0,8,25,17.85
12,2,2020,0,8,26,18.30
12,2,2020,0,8,27,18.25
12,2,2020,0,8,28,17.38
12,2,2020,0,8,29,18.60
12,2,2020,0,8,30,17.25
12,2,2020,0,8,31,18.73
12,2,2020,0,8,32,18.08
12,2,2020,0,8,33,19.05
12,2,2020,0,8,34,18.10
12,2,2020,0,8,35,18.05
12,2,2020,0,8,36,18.00
12,2,2020,0,8,37,18.00
12,2,2020,0,8,38,18.20
12,2,2020,0,8,39,18.03
12,2,2020,0,8,40,18.80
12,2,2020,0,8,41,17.98
12,2,2020,0,8,42,17.58
12,2,2020,0,8,43,18.73
12,2,2020,0,8,44,18.38
12,2,2020,0,8,45,16.81
12,2,2020,0,8,46,18.50
12,2,2020,0,8,47,16.86
12,2,2020,0,8,48,16.73
12,2,2020,0,8,49,17.70
12,2,2020,0,8,50,18.05
12,2,2020,0,8,51,16.68
12,2,2020,0,8,52,18.83
12,2,2020,0,8,53,18.80
12,2,2020,0,8,54,17.20
12,2,2020,0,8,55,18.38
12,2,2020,0,8,56,17.83
12,2,2020,0,8,57,17.40
12,2,2020,0,8,58,17.08
12,2,2020,0,8,59,17.78
12,2,2020,0,9,0,17.25
12,2,2020,0,9,1,17.20
12,2,2020,0,9,2,18.58
12,2,2020,0,9,3,17.58
12,2,2020,0,9,4,18.95
12,2,2020,0,9,5,18.90
12,2,2020,0,9,6,17.50
12,2,2020,0,9,7,17.78
12,2,2020,0,9,8,16.73
12,2,2020,0,9,9,17.88
12,2,2020,0,9,10,16.93
12,2,2020,0,9,11,18.83
12,2,2020,0,9,12,18.95
12,2,2020,0,9,13,17.68
12,2,2020,0,9,14,17.38
12,2,2020,0,9,15,18.50
12,2,2020,0,9,16,17.73
12,2,2020,0,9,17,17.03
12,2,2020,0,9,18,17.63
12,2,2020,0,9,19,18.33
12,2,2020,0,9,20,17.73
12,2,2020,0,9,21,19.05
12,2,2020,0,9,22,18.33
12,2,2020,0,9,23,18.40
12,2,2020,0,9,24,16.63
12,2,2020,0,9,25,17.38
12,2,2020,0,9,26,18.95
12,2,2020,0,9,27,17.83
12,2,2020,0,9,28,18.35
12,2,2020,0,9,29,18.88
12,2,2020,0,9,30,18.55
12,2,2020,0,9,31,17.95
12,2,2020,0,9,32,18.43
12,2,2020,0,9,33,17.23
12,2,2020,0,9,34,18.08
12,2,2020,0,9,35,17.43
12,2,2020,0,9,36,17.35
12,2,2020,0,9,37,18.83
12,2,2020,0,9,38,17.18
12,2,2020,0,9,39,17.20
12,2,2020,0,9,40,17.28
12,2,2020,0,9,41,16.73
12,2,2020,0,9,42,18.80
12,2,2020,0,9,43,18.80
12,2,2020,0,9,44,16.93
12,2,2020,0,9,45,19.10
12,2,2020,0,9,46,19.15
12,2,2020,0,9,47,16.96
12,2,2020,0,9,48,18.03
12,2,2020,0,9,49,16.28
12,2,2020,0,9,50,18.53
12,2,2020,0,9,51,17.53
12,2,2020,0,9,52,18.35
12,2,2020,0,9,53,17.13
12,2,2020,0,9,54,17.33
12,2,2020,0,9,55,17.75
12,2,2020,0,9,56,16.81
12,2,2020,0,9,57,19.28
12,2,2020,0,9,58,18.43
12,2,2020,0,9,59,16.88
12,2,2020,0,10,0,17.35
12,2,2020,0,10,1,18.00
12,2,2020,0,10,2,18.60
12,2,2020,0,10,3,17.20
12,2,2020,0,10,4,18.75
12,2,2020,0,10,5,18.03
12,2,2020,0,10,6,16.41
12,2,2020,0,10,7,17.73
12,2,2020,0,10,8,18.00
12,2,2020,0,10,9,17.93
12,2,2020,0,10,10,18.95
12,2,2020,0,10,11,17.75
12,2,2020,0,10,12,18.53
12,2,2020,0,10,13,16.48
12,2,2020,0,10,14,19.93
12,2,2020,0,10,15,17.48
12,2,2020,0,10,16,16.03
12,2,2020,0,10,17,17.65
12,2,2020,0,10,18,17.65
12,2,2020,0,10,19,19.35
12,2,2020,0,10,20,17.63
12,2,2020,0,10,21,17.20
12,2,2020,0,10,22,18.75
12,2,2020,0,10,23,17.18
12,2,2020,0,10,24,18.80
12,2,2020,0,10,25,18.75
12,2,2020,0,10,26,16.88
12,2,2020,0,10,27,18.45
12,2,2020,0,10,28,17.28
12,2,2020,0,10,29,18.13
12,2,2020,0,10,30,18.80
12,2,2020,0,10,31,19.18
12,2,2020,0,10,32,18.28
12,2,2020,0,10,33,18.15
12,2,2020,0,10,34,17.70
12,2,2020,0,10,35,16.93
12,2,2020,0,10,36,18.18
12,2,2020,0,10,37,17.08
12,2,2020,0,10,38,17.38
12,2,2020,0,10,39,16.81
12,2,2020,0,10,40,16.56
12,2,2020,0,10,41,18.98
12,2,2020,0,10,42,18.58
12,2,2020,0,10,43,17.20
12,2,2020,0,10,44,17.30
12,2,2020,0,10,45,18.40
12,2,2020,0,10,46,18.85
12,2,2020,0,10,47,17.65
12,2,2020,0,10,48,17.38
12,2,2020,0,10,49,19.10
12,2,2020,0,10,50,17.68
12,2,2020,0,10,51,16.43
12,2,2020,0,10,52,16.68
12,2,2020,0,10,53,18.65
12,2,2020,0,10,54,17.33
12,2,2020,0,10,55,18.95
12,2,2020,0,10,56,17.58
12,2,2020,0,10,57,17.63
12,2,2020,0,10,58,18.30
12,2,2020,0,10,59,17.63
12,2,2020,0,11,0,17.75
12,2,2020,0,11,1,18.63
12,2,2020,0,11,2,18.23
12,2,2020,0,11,3,18.55
12,2,2020,0,11,4,17.48
12,2,2020,0,11,5,18.53
12,2,2020,0,11,6,17.98
12,2,2020,0,11,7,18.60
12,2,2020,0,11,8,18.45
12,2,2020,0,11,9,17.20
12,2,2020,0,11,10,17.78
12,2,2020,0,11,11,17.68
12,2,2020,0,11,12,18.10
12,2,2020,0,11,13,19.30
12,2,2020,0,11,14,18.03
12,2,2020,0,11,15,17.45
12,2,2020,0,11,16,17.75
12,2,2020,0,11,17,18.43
12,2,2020,0,11,18,16.88
12,2,2020,0,11,19,17.20
12,2,2020,0,11,20,18.90
12,2,2020,0,11,21,17.85
12,2,2020,0,11,22,18.00
12,2,2020,0,11,23,18.00
12,2,2020,0,11,24,19.13
12,2,2020,0,11,25,19.03
12,2,2020,0,11,26,17.60
12,2,2020,0,11,27,18.65
12,2,2020,0,11,28,18.28
12,2,2020,0,11,29,16.43
12,2,2020,0,11,30,17.70
12,2,2020,0,11,31,18.65
12,2,2020,0,11,32,18.95
12,2,2020,0,11,33,17.90
12,2,2020,0,11,34,17.20
12,2,2020,0,11,35,18.00
12,2,2020,0,11,36,17.60
12,2,2020,0,11,37,17.73
12,2,2020,0,11,38,18.33
12,2,2020,0,11,39,16.81
12,2,2020,0,11,40,16.68
12,2,2020,0,11,41,18.00
12,2,2020,0,11,42,18.15
12,2,2020,0,11,43,17.78
12,2,2020,0,11,44,17.35
12,2,2020,0,11,45,17.43
12,2,2020,0,11,46,16.98
12,2,2020,0,11,47,17.33
12,2,2020,0,11,48,18.40
12,2,2020,0,11,49,16.03
12,2,2020,0,11,50,18.63
12,2,2020,0,11,51,17.78
12,2,2020,0,11,52,16.88
12,2,2020,0,11,53,17.98
12,2,2020,0,11,54,18.28
12,2,2020,0,11,55,18.85
12,2,2020,0,11,56,16.88
12,2,2020,0,11,57,18.48
12,2,2020,0,11,58,16.81
12,2,2020,0,11,59,16.63
12,2,2020,0,12,0,17.20
12,2,2020,0,12,1,17.63
12,2,2020,0,12,2,16.88
12,2,2020,0,12,3,16.88
12,2,2020,0,12,4,18.55
12,2,2020,0,12,5,19.08
12,2,2020,0,12,6,17.50
12,2,2020,0,12,7,17.93
12,2,2020,0,12,8,18.15
12,2,2020,0,12,9,19.25
12,2,2020,0,12,10,16.56
12,2,2020,0,12,11,18.40
12,2,2020,0,12,12,17.58
12,2,2020,0,12,13,17.43
12,2,2020,0,12,14,19.25
12,2,2020,0,12,15,17.73
12,2,2020,0,12,16,18.38
12,2,2020,0,12,17,18.30
12,2,2020,0,12,18,17.45
12,2,2020,0,12,19,17.28
12,2,2020,0,12,20,17.98
12,2,2020,0,12,21,17.83
12,2,2020,0,12,22,18.65
12,2,2020,0,12,23,17.90
12,2,2020,0,12,24,16.41
12,2,2020,0,12,25,17.03
12,2,2020,0,12,26,18.48
12,2,2020,0,12,27,17.25
12,2,2020,0,12,28,17.13
12,2,2020,0,12,29,18.55
12,2,2020,0,12,30,18.45
12,2,2020,0,12,31,17.03
12,2,2020,0,12,32,17.58
12,2,2020,0,12,33,18.95
12,2,2020,0,12,34,17.98
12,2,2020,0,12,35,18.68
12,2,2020,0,12,36,18.28
12,2,2020,0,12,37,18.00
12,2,2020,0,12,38,17.88
12,2,2020,0,12,39,17.70
12,2,2020,0,12,40,17.98
12,2,2020,0,12,41,16.28
12,2,2020,0,12,42,17.98
12,2,2020,0,12,43,18.08
12,2,2020,0,12,44,17.20
12,2,2020,0,12,45,17.48
12,2,2020,0,12,46,18.08
12,2,2020,0,12,47,19.55
12,2,2020,0,12,48,16.96
12,2,2020,0,12,49,17.08
12,2,2020,0,12,50,17.23
12,2,2020,0,12,51,18.55
12,2,2020,0,12,52,17.20
12,2,2020,0,12,53,17.35
12,2,2020,0,12,54,18.25
12,2,2020,0,12,55,17.25
12,2,2020,0,12,56,19.35
12,2,2020,0,12,57,18.70
12,2,2020,0,12,58,18.15
12,2,2020,0,12,59,16.91
12,2,2020,0,13,0,18.45
12,2,2020,0,13,1,18.18
12,2,2020,0,13,2,17.20
12,2,2020,0,13,3,16.81
12,2,2020,0,13,4,16.81
12,2,2020,0,13,5,18.18
12,2,2020,0,13,6,19.18
12,2,2020,0,13,7,17.13
12,2,2020,0,13,8,17.65
12,2,2020,0,13,9,17.83
12,2,2020,0,13,10,17.20
12,2,2020,0,13,11,17.85
12,2,2020,0,13,12,17.08
12,2,2020,0,13,13,18.55
12,2,2020,0,13,14,19.13
12,2,2020,0,13,15,17.28
12,2,2020,0,13,16,17.18
12,2,2020,0,13,17,17.48
12,2,2020,0,13,18,18.03
12,2,2020,0,13,19,18.70
12,2,2020,0,13,20,17.33
12,2,2020,0,13,21,18.63
12,2,2020,0,13,22,17.45
12,2,2020,0,13,23,18.65
12,2,2020,0,13,24,17.20
12,2,2020,0,13,25,18.95
12,2,2020,0,13,26,18.00
12,2,2020,0,13,27,18.28
12,2,2020,0,13,28,17.63
12,2,2020,0,13,29,17.88
12,2,2020,0,13,30,18.75
12,2,2020,0,13,31,17.98
12,2,2020,0,13,32,17.75
12,2,2020,0,13,33,18.35
12,2,2020,0,13,34,18.00
12,2,2020,0,13,35,17.38
12,2,2020,0,13,36,17.58
